,TOTALDEMAND,Months,Quarters,date_time,days,weekday
465,9285.58,1,1.0,2013-01-10 17:00:00,10,1
466,9072.01,1,1.0,2013-01-10 17:30:00,10,1
467,8994.87,1,1.0,2013-01-10 18:00:00,10,1
468,8796.46,1,1.0,2013-01-10 18:30:00,10,1
469,8563.35,1,1.0,2013-01-10 19:00:00,10,1
470,8580.39,1,1.0,2013-01-10 19:30:00,10,1
471,8621.58,1,1.0,2013-01-10 20:00:00,11,0
472,8436.85,1,1.0,2013-01-10 20:30:00,11,0
473,8132.78,1,1.0,2013-01-10 21:00:00,11,0
474,8056.79,1,1.0,2013-01-10 21:30:00,11,0
475,7875.79,1,1.0,2013-01-10 22:00:00,11,0
476,7848.05,1,1.0,2013-01-10 22:30:00,11,0
477,7687.03,1,1.0,2013-01-10 23:00:00,11,0
478,7518.17,1,1.0,2013-01-10 23:30:00,11,0
479,7347.49,1,1.0,2013-01-11 00:00:00,11,0
480,7144.31,1,1.0,2013-01-11 00:30:00,11,0
481,6850.64,1,1.0,2013-01-11 01:00:00,11,0
482,6577.84,1,1.0,2013-01-11 01:30:00,11,0
483,6356.29,1,1.0,2013-01-11 02:00:00,11,0
484,6233.0,1,1.0,2013-01-11 02:30:00,11,0
485,6162.76,1,1.0,2013-01-11 03:00:00,11,0
486,6175.92,1,1.0,2013-01-11 03:30:00,11,0
487,6203.64,1,1.0,2013-01-11 04:00:00,11,0
488,6322.0,1,1.0,2013-01-11 04:30:00,11,0
489,6551.64,1,1.0,2013-01-11 05:00:00,11,0
490,6932.92,1,1.0,2013-01-11 05:30:00,11,0
491,7279.56,1,1.0,2013-01-11 06:00:00,11,0
492,7709.98,1,1.0,2013-01-11 06:30:00,11,0
493,8186.91,1,1.0,2013-01-11 07:00:00,11,0
494,8523.87,1,1.0,2013-01-11 07:30:00,11,0
495,8893.13,1,1.0,2013-01-11 08:00:00,11,0
496,9252.31,1,1.0,2013-01-11 08:30:00,11,0
497,9408.85,1,1.0,2013-01-11 09:00:00,11,0
498,9605.73,1,1.0,2013-01-11 09:30:00,11,0
499,9752.01,1,1.0,2013-01-11 10:00:00,11,0
500,9929.33,1,1.0,2013-01-11 10:30:00,11,0
501,10166.43,1,1.0,2013-01-11 11:00:00,11,0
502,10359.66,1,1.0,2013-01-11 11:30:00,11,0
503,10486.45,1,1.0,2013-01-11 12:00:00,11,0
504,10598.08,1,1.0,2013-01-11 12:30:00,11,0
505,10837.59,1,1.0,2013-01-11 13:00:00,11,0
506,11019.52,1,1.0,2013-01-11 13:30:00,11,0
507,11196.55,1,1.0,2013-01-11 14:00:00,11,0
508,11374.76,1,1.0,2013-01-11 14:30:00,11,0
509,11535.96,1,1.0,2013-01-11 15:00:00,11,0
510,11691.16,1,1.0,2013-01-11 15:30:00,11,0
511,11841.88,1,1.0,2013-01-11 16:00:00,11,0
512,11829.88,1,1.0,2013-01-11 16:30:00,11,0
513,11746.01,1,1.0,2013-01-11 17:00:00,11,0
514,11440.5,1,1.0,2013-01-11 17:30:00,11,0
515,11347.52,1,1.0,2013-01-11 18:00:00,11,0
516,11072.29,1,1.0,2013-01-11 18:30:00,11,0
517,10702.61,1,1.0,2013-01-11 19:00:00,11,0
518,10592.87,1,1.0,2013-01-11 19:30:00,12,0
519,10595.83,1,1.0,2013-01-11 20:00:00,12,0
520,10356.92,1,1.0,2013-01-11 20:30:00,12,0
521,10100.7,1,1.0,2013-01-11 21:00:00,12,0
522,9907.77,1,1.0,2013-01-11 21:30:00,12,0
523,9499.23,1,1.0,2013-01-11 22:00:00,12,0
524,9232.53,1,1.0,2013-01-11 22:30:00,12,0
525,8854.14,1,1.0,2013-01-11 23:00:00,12,0
526,8469.5,1,1.0,2013-01-11 23:30:00,12,0
527,8192.46,1,1.0,2013-01-12 00:00:00,12,0
528,7846.16,1,1.0,2013-01-12 00:30:00,12,0
529,7530.3,1,1.0,2013-01-12 01:00:00,12,0
530,7139.96,1,1.0,2013-01-12 01:30:00,12,0
531,6821.91,1,1.0,2013-01-12 02:00:00,12,0
532,6609.57,1,1.0,2013-01-12 02:30:00,12,0
533,6516.24,1,1.0,2013-01-12 03:00:00,12,0
534,6497.2,1,1.0,2013-01-12 03:30:00,12,0
535,6399.17,1,1.0,2013-01-12 04:00:00,12,0
536,6454.18,1,1.0,2013-01-12 04:30:00,12,0
537,6471.2,1,1.0,2013-01-12 05:00:00,12,0
538,6504.71,1,1.0,2013-01-12 05:30:00,12,0
539,6693.33,1,1.0,2013-01-12 06:00:00,12,0
540,7028.04,1,1.0,2013-01-12 06:30:00,12,0
541,7431.0,1,1.0,2013-01-12 07:00:00,12,0
542,7945.56,1,1.0,2013-01-12 07:30:00,12,0
543,8468.12,1,1.0,2013-01-12 08:00:00,12,0
544,9021.3,1,1.0,2013-01-12 08:30:00,12,0
545,9269.12,1,1.0,2013-01-12 09:00:00,12,0
546,9551.54,1,1.0,2013-01-12 09:30:00,12,0
547,9708.55,1,1.0,2013-01-12 10:00:00,12,0
548,9843.72,1,1.0,2013-01-12 10:30:00,12,0
549,9875.53,1,1.0,2013-01-12 11:00:00,12,0
550,9835.2,1,1.0,2013-01-12 11:30:00,12,0
551,9831.55,1,1.0,2013-01-12 12:00:00,12,0
552,9856.44,1,1.0,2013-01-12 12:30:00,12,0
553,9958.25,1,1.0,2013-01-12 13:00:00,12,0
554,10068.62,1,1.0,2013-01-12 13:30:00,12,0
555,10160.6,1,1.0,2013-01-12 14:00:00,12,0
556,10186.12,1,1.0,2013-01-12 14:30:00,12,0
557,10073.22,1,1.0,2013-01-12 15:00:00,12,0
558,9880.19,1,1.0,2013-01-12 15:30:00,12,0
559,9855.16,1,1.0,2013-01-12 16:00:00,12,0
560,9535.75,1,1.0,2013-01-12 16:30:00,12,0
561,9328.82,1,1.0,2013-01-12 17:00:00,12,0
562,9153.56,1,1.0,2013-01-12 17:30:00,12,0
563,8859.21,1,1.0,2013-01-12 18:00:00,12,0
564,8649.73,1,1.0,2013-01-12 18:30:00,12,0
565,8362.4,1,1.0,2013-01-12 19:00:00,13,1
566,8436.08,1,1.0,2013-01-12 19:30:00,13,1
567,8514.19,1,1.0,2013-01-12 20:00:00,13,1
568,8409.25,1,1.0,2013-01-12 20:30:00,13,1
569,8247.81,1,1.0,2013-01-12 21:00:00,13,1
570,8153.37,1,1.0,2013-01-12 21:30:00,13,1
571,7993.85,1,1.0,2013-01-12 22:00:00,13,1
572,7799.95,1,1.0,2013-01-12 22:30:00,13,1
573,7584.74,1,1.0,2013-01-12 23:00:00,13,1
574,7299.81,1,1.0,2013-01-12 23:30:00,13,1
575,7141.36,1,1.0,2013-01-13 00:00:00,13,1
576,6997.18,1,1.0,2013-01-13 00:30:00,13,1
577,6805.56,1,1.0,2013-01-13 01:00:00,13,1
578,6489.93,1,1.0,2013-01-13 01:30:00,13,1
579,6345.64,1,1.0,2013-01-13 02:00:00,13,1
580,6231.64,1,1.0,2013-01-13 02:30:00,13,1
581,6172.43,1,1.0,2013-01-13 03:00:00,13,1
582,6109.44,1,1.0,2013-01-13 03:30:00,13,1
583,6129.26,1,1.0,2013-01-13 04:00:00,13,1
584,6115.87,1,1.0,2013-01-13 04:30:00,13,1
585,6184.85,1,1.0,2013-01-13 05:00:00,13,1
586,6304.35,1,1.0,2013-01-13 05:30:00,13,1
587,6366.99,1,1.0,2013-01-13 06:00:00,13,1
588,6554.09,1,1.0,2013-01-13 06:30:00,13,1
589,6810.1,1,1.0,2013-01-13 07:00:00,13,1
590,7109.13,1,1.0,2013-01-13 07:30:00,13,1
591,7442.6,1,1.0,2013-01-13 08:00:00,13,1
592,7688.05,1,1.0,2013-01-13 08:30:00,13,1
593,7941.31,1,1.0,2013-01-13 09:00:00,13,1
594,8102.24,1,1.0,2013-01-13 09:30:00,13,1
595,8206.04,1,1.0,2013-01-13 10:00:00,13,1
596,8248.14,1,1.0,2013-01-13 10:30:00,13,1
597,8254.57,1,1.0,2013-01-13 11:00:00,13,1
598,8281.72,1,1.0,2013-01-13 11:30:00,13,1
599,8262.48,1,1.0,2013-01-13 12:00:00,13,1
600,8251.62,1,1.0,2013-01-13 12:30:00,13,1
601,8204.34,1,1.0,2013-01-13 13:00:00,13,1
602,8140.88,1,1.0,2013-01-13 13:30:00,13,1
603,8211.27,1,1.0,2013-01-13 14:00:00,13,1
604,8193.69,1,1.0,2013-01-13 14:30:00,13,1
605,8232.84,1,1.0,2013-01-13 15:00:00,13,1
606,8193.82,1,1.0,2013-01-13 15:30:00,13,1
607,8287.62,1,1.0,2013-01-13 16:00:00,13,1
608,8211.97,1,1.0,2013-01-13 16:30:00,13,1
609,8310.1,1,1.0,2013-01-13 17:00:00,13,1
610,8269.99,1,1.0,2013-01-13 17:30:00,13,1
611,8182.08,1,1.0,2013-01-13 18:00:00,13,1
612,8061.03,1,1.0,2013-01-13 18:30:00,14,1
613,7995.38,1,1.0,2013-01-13 19:00:00,14,1
614,7978.59,1,1.0,2013-01-13 19:30:00,14,1
615,7889.26,1,1.0,2013-01-13 20:00:00,14,1
616,7766.91,1,1.0,2013-01-13 20:30:00,14,1
617,7611.03,1,1.0,2013-01-13 21:00:00,14,1
618,7511.96,1,1.0,2013-01-13 21:30:00,14,1
619,7330.15,1,1.0,2013-01-13 22:00:00,14,1
620,7185.18,1,1.0,2013-01-13 22:30:00,14,1
621,6995.6,1,1.0,2013-01-13 23:00:00,14,1
622,6865.33,1,1.0,2013-01-13 23:30:00,14,1
623,6797.12,1,1.0,2013-01-14 00:00:00,14,1
624,6609.52,1,1.0,2013-01-14 00:30:00,14,1
625,6402.52,1,1.0,2013-01-14 01:00:00,14,1
626,6220.94,1,1.0,2013-01-14 01:30:00,14,1
627,6077.36,1,1.0,2013-01-14 02:00:00,14,1
628,6036.51,1,1.0,2013-01-14 02:30:00,14,1
629,6031.31,1,1.0,2013-01-14 03:00:00,14,1
630,6012.34,1,1.0,2013-01-14 03:30:00,14,1
631,6128.57,1,1.0,2013-01-14 04:00:00,14,1
632,6297.56,1,1.0,2013-01-14 04:30:00,14,1
633,6429.76,1,1.0,2013-01-14 05:00:00,14,1
634,6911.71,1,1.0,2013-01-14 05:30:00,14,1
635,7213.43,1,1.0,2013-01-14 06:00:00,14,1
636,7593.53,1,1.0,2013-01-14 06:30:00,14,1
637,8011.69,1,1.0,2013-01-14 07:00:00,14,1
638,8320.31,1,1.0,2013-01-14 07:30:00,14,1
639,8495.95,1,1.0,2013-01-14 08:00:00,14,1
640,8622.97,1,1.0,2013-01-14 08:30:00,14,1
641,8700.0,1,1.0,2013-01-14 09:00:00,14,1
642,8739.53,1,1.0,2013-01-14 09:30:00,14,1
643,8733.15,1,1.0,2013-01-14 10:00:00,14,1
644,8709.62,1,1.0,2013-01-14 10:30:00,14,1
645,8683.85,1,1.0,2013-01-14 11:00:00,14,1
646,8644.18,1,1.0,2013-01-14 11:30:00,14,1
647,8581.79,1,1.0,2013-01-14 12:00:00,14,1
648,8563.67,1,1.0,2013-01-14 12:30:00,14,1
649,8572.75,1,1.0,2013-01-14 13:00:00,14,1
650,8551.99,1,1.0,2013-01-14 13:30:00,14,1
651,8583.83,1,1.0,2013-01-14 14:00:00,14,1
652,8498.09,1,1.0,2013-01-14 14:30:00,14,1
653,8511.09,1,1.0,2013-01-14 15:00:00,14,1
654,8513.82,1,1.0,2013-01-14 15:30:00,14,1
655,8582.53,1,1.0,2013-01-14 16:00:00,14,1
656,8617.93,1,1.0,2013-01-14 16:30:00,14,1
657,8612.75,1,1.0,2013-01-14 17:00:00,14,1
658,8385.05,1,1.0,2013-01-14 17:30:00,14,1
659,8247.82,1,1.0,2013-01-14 18:00:00,15,1
660,8028.12,1,1.0,2013-01-14 18:30:00,15,1
661,7964.88,1,1.0,2013-01-14 19:00:00,15,1
662,7975.76,1,1.0,2013-01-14 19:30:00,15,1
663,8063.21,1,1.0,2013-01-14 20:00:00,15,1
664,7871.83,1,1.0,2013-01-14 20:30:00,15,1
665,7693.88,1,1.0,2013-01-14 21:00:00,15,1
666,7634.09,1,1.0,2013-01-14 21:30:00,15,1
667,7533.44,1,1.0,2013-01-14 22:00:00,15,1
668,7517.93,1,1.0,2013-01-14 22:30:00,15,1
669,7391.15,1,1.0,2013-01-14 23:00:00,15,1
670,7224.83,1,1.0,2013-01-14 23:30:00,15,1
671,7050.99,1,1.0,2013-01-15 00:00:00,15,1
672,6893.31,1,1.0,2013-01-15 00:30:00,15,1
673,6725.16,1,1.0,2013-01-15 01:00:00,15,1
674,6458.27,1,1.0,2013-01-15 01:30:00,15,1
675,6220.53,1,1.0,2013-01-15 02:00:00,15,1
676,6089.76,1,1.0,2013-01-15 02:30:00,15,1
677,6013.51,1,1.0,2013-01-15 03:00:00,15,1
678,5982.64,1,1.0,2013-01-15 03:30:00,15,1
679,6053.45,1,1.0,2013-01-15 04:00:00,15,1
680,6185.21,1,1.0,2013-01-15 04:30:00,15,1
681,6442.6,1,1.0,2013-01-15 05:00:00,15,1
682,6786.22,1,1.0,2013-01-15 05:30:00,15,1
683,7187.48,1,1.0,2013-01-15 06:00:00,15,1
684,7514.09,1,1.0,2013-01-15 06:30:00,15,1
685,7882.36,1,1.0,2013-01-15 07:00:00,15,1
686,8153.67,1,1.0,2013-01-15 07:30:00,15,1
687,8339.51,1,1.0,2013-01-15 08:00:00,15,1
688,8493.07,1,1.0,2013-01-15 08:30:00,15,1
689,8621.79,1,1.0,2013-01-15 09:00:00,15,1
690,8723.52,1,1.0,2013-01-15 09:30:00,15,1
691,8712.49,1,1.0,2013-01-15 10:00:00,15,1
692,8820.53,1,1.0,2013-01-15 10:30:00,15,1
693,8884.58,1,1.0,2013-01-15 11:00:00,15,1
694,8889.03,1,1.0,2013-01-15 11:30:00,15,1
695,8842.04,1,1.0,2013-01-15 12:00:00,15,1
696,8920.1,1,1.0,2013-01-15 12:30:00,15,1
697,8895.55,1,1.0,2013-01-15 13:00:00,15,1
698,8936.03,1,1.0,2013-01-15 13:30:00,15,1
699,8941.69,1,1.0,2013-01-15 14:00:00,15,1
700,8959.0,1,1.0,2013-01-15 14:30:00,15,1
701,8992.09,1,1.0,2013-01-15 15:00:00,15,1
702,9031.45,1,1.0,2013-01-15 15:30:00,15,1
703,9096.56,1,1.0,2013-01-15 16:00:00,15,1
704,9108.81,1,1.0,2013-01-15 16:30:00,15,1
705,9108.01,1,1.0,2013-01-15 17:00:00,15,1
706,8873.33,1,1.0,2013-01-15 17:30:00,16,1
707,8800.96,1,1.0,2013-01-15 18:00:00,16,1
708,8603.55,1,1.0,2013-01-15 18:30:00,16,1
709,8456.57,1,1.0,2013-01-15 19:00:00,16,1
710,8388.79,1,1.0,2013-01-15 19:30:00,16,1
711,8493.66,1,1.0,2013-01-15 20:00:00,16,1
712,8335.42,1,1.0,2013-01-15 20:30:00,16,1
713,8062.72,1,1.0,2013-01-15 21:00:00,16,1
714,8075.87,1,1.0,2013-01-15 21:30:00,16,1
715,7853.46,1,1.0,2013-01-15 22:00:00,16,1
716,7777.8,1,1.0,2013-01-15 22:30:00,16,1
717,7609.58,1,1.0,2013-01-15 23:00:00,16,1
718,7466.34,1,1.0,2013-01-15 23:30:00,16,1
719,7301.85,1,1.0,2013-01-16 00:00:00,16,1
720,7121.79,1,1.0,2013-01-16 00:30:00,16,1
721,6886.71,1,1.0,2013-01-16 01:00:00,16,1
722,6580.95,1,1.0,2013-01-16 01:30:00,16,1
723,6379.16,1,1.0,2013-01-16 02:00:00,16,1
724,6170.46,1,1.0,2013-01-16 02:30:00,16,1
725,6138.55,1,1.0,2013-01-16 03:00:00,16,1
726,6133.01,1,1.0,2013-01-16 03:30:00,16,1
727,6212.98,1,1.0,2013-01-16 04:00:00,16,1
728,6388.2,1,1.0,2013-01-16 04:30:00,16,1
729,6587.34,1,1.0,2013-01-16 05:00:00,16,1
730,6973.91,1,1.0,2013-01-16 05:30:00,16,1
731,7366.37,1,1.0,2013-01-16 06:00:00,16,1
732,7804.0,1,1.0,2013-01-16 06:30:00,16,1
733,8143.22,1,1.0,2013-01-16 07:00:00,16,1
734,8437.31,1,1.0,2013-01-16 07:30:00,16,1
735,8702.04,1,1.0,2013-01-16 08:00:00,16,1
736,9017.57,1,1.0,2013-01-16 08:30:00,16,1
737,9191.34,1,1.0,2013-01-16 09:00:00,16,1
738,9265.22,1,1.0,2013-01-16 09:30:00,16,1
739,9400.1,1,1.0,2013-01-16 10:00:00,16,1
740,9500.64,1,1.0,2013-01-16 10:30:00,16,1
741,9521.66,1,1.0,2013-01-16 11:00:00,16,1
742,9626.63,1,1.0,2013-01-16 11:30:00,16,1
743,9680.62,1,1.0,2013-01-16 12:00:00,16,1
744,9854.71,1,1.0,2013-01-16 12:30:00,16,1
745,10001.25,1,1.0,2013-01-16 13:00:00,16,1
746,10163.2,1,1.0,2013-01-16 13:30:00,16,1
747,10285.82,1,1.0,2013-01-16 14:00:00,16,1
748,10318.44,1,1.0,2013-01-16 14:30:00,16,1
749,10423.23,1,1.0,2013-01-16 15:00:00,16,1
750,10531.31,1,1.0,2013-01-16 15:30:00,16,1
751,10530.6,1,1.0,2013-01-16 16:00:00,16,1
752,10461.89,1,1.0,2013-01-16 16:30:00,16,1
753,10125.46,1,1.0,2013-01-16 17:00:00,17,1
754,9853.01,1,1.0,2013-01-16 17:30:00,17,1
755,9637.99,1,1.0,2013-01-16 18:00:00,17,1
756,9361.76,1,1.0,2013-01-16 18:30:00,17,1
757,9164.09,1,1.0,2013-01-16 19:00:00,17,1
758,9111.04,1,1.0,2013-01-16 19:30:00,17,1
759,9126.65,1,1.0,2013-01-16 20:00:00,17,1
760,8924.22,1,1.0,2013-01-16 20:30:00,17,1
761,8640.74,1,1.0,2013-01-16 21:00:00,17,1
762,8558.83,1,1.0,2013-01-16 21:30:00,17,1
763,8334.93,1,1.0,2013-01-16 22:00:00,17,1
764,8198.88,1,1.0,2013-01-16 22:30:00,17,1
765,7979.07,1,1.0,2013-01-16 23:00:00,17,1
766,7694.34,1,1.0,2013-01-16 23:30:00,17,1
767,7464.14,1,1.0,2013-01-17 00:00:00,17,1
768,7300.09,1,1.0,2013-01-17 00:30:00,17,1
769,7064.04,1,1.0,2013-01-17 01:00:00,17,1
770,6759.07,1,1.0,2013-01-17 01:30:00,17,1
771,6558.74,1,1.0,2013-01-17 02:00:00,17,1
772,6447.94,1,1.0,2013-01-17 02:30:00,17,1
773,6400.06,1,1.0,2013-01-17 03:00:00,17,1
774,6399.0,1,1.0,2013-01-17 03:30:00,17,1
775,6465.7,1,1.0,2013-01-17 04:00:00,17,1
776,6657.66,1,1.0,2013-01-17 04:30:00,17,1
777,6878.49,1,1.0,2013-01-17 05:00:00,17,1
778,7267.25,1,1.0,2013-01-17 05:30:00,17,1
779,7649.03,1,1.0,2013-01-17 06:00:00,17,1
780,8081.29,1,1.0,2013-01-17 06:30:00,17,1
781,8518.23,1,1.0,2013-01-17 07:00:00,17,1
782,8861.65,1,1.0,2013-01-17 07:30:00,17,1
783,9153.13,1,1.0,2013-01-17 08:00:00,17,1
784,9472.95,1,1.0,2013-01-17 08:30:00,17,1
785,9652.98,1,1.0,2013-01-17 09:00:00,17,1
786,9781.75,1,1.0,2013-01-17 09:30:00,17,1
787,9957.58,1,1.0,2013-01-17 10:00:00,17,1
788,10113.44,1,1.0,2013-01-17 10:30:00,17,1
789,10237.78,1,1.0,2013-01-17 11:00:00,17,1
790,10346.85,1,1.0,2013-01-17 11:30:00,17,1
791,10481.35,1,1.0,2013-01-17 12:00:00,17,1
792,10662.77,1,1.0,2013-01-17 12:30:00,17,1
793,10861.64,1,1.0,2013-01-17 13:00:00,17,1
794,11002.89,1,1.0,2013-01-17 13:30:00,17,1
795,11112.64,1,1.0,2013-01-17 14:00:00,17,1
796,11221.15,1,1.0,2013-01-17 14:30:00,17,1
797,11299.8,1,1.0,2013-01-17 15:00:00,17,1
798,11385.3,1,1.0,2013-01-17 15:30:00,17,1
799,11476.07,1,1.0,2013-01-17 16:00:00,17,1
800,11398.49,1,1.0,2013-01-17 16:30:00,18,0
801,11456.7,1,1.0,2013-01-17 17:00:00,18,0
802,11217.62,1,1.0,2013-01-17 17:30:00,18,0
803,11108.12,1,1.0,2013-01-17 18:00:00,18,0
804,10784.38,1,1.0,2013-01-17 18:30:00,18,0
805,10645.27,1,1.0,2013-01-17 19:00:00,18,0
806,10467.23,1,1.0,2013-01-17 19:30:00,18,0
807,10510.76,1,1.0,2013-01-17 20:00:00,18,0
808,10213.89,1,1.0,2013-01-17 20:30:00,18,0
809,9793.12,1,1.0,2013-01-17 21:00:00,18,0
810,9626.01,1,1.0,2013-01-17 21:30:00,18,0
811,9205.87,1,1.0,2013-01-17 22:00:00,18,0
812,8932.99,1,1.0,2013-01-17 22:30:00,18,0
813,8635.21,1,1.0,2013-01-17 23:00:00,18,0
814,8310.35,1,1.0,2013-01-17 23:30:00,18,0
815,8006.83,1,1.0,2013-01-18 00:00:00,18,0
816,7726.66,1,1.0,2013-01-18 00:30:00,18,0
817,7386.78,1,1.0,2013-01-18 01:00:00,18,0
818,7058.1,1,1.0,2013-01-18 01:30:00,18,0
819,6821.85,1,1.0,2013-01-18 02:00:00,18,0
820,6741.42,1,1.0,2013-01-18 02:30:00,18,0
821,6653.08,1,1.0,2013-01-18 03:00:00,18,0
822,6667.42,1,1.0,2013-01-18 03:30:00,18,0
823,6726.13,1,1.0,2013-01-18 04:00:00,18,0
824,6897.89,1,1.0,2013-01-18 04:30:00,18,0
825,7150.06,1,1.0,2013-01-18 05:00:00,18,0
826,7559.17,1,1.0,2013-01-18 05:30:00,18,0
827,7957.59,1,1.0,2013-01-18 06:00:00,18,0
828,8460.16,1,1.0,2013-01-18 06:30:00,18,0
829,9014.8,1,1.0,2013-01-18 07:00:00,18,0
830,9494.39,1,1.0,2013-01-18 07:30:00,18,0
831,9982.35,1,1.0,2013-01-18 08:00:00,18,0
832,10501.14,1,1.0,2013-01-18 08:30:00,18,0
833,10888.73,1,1.0,2013-01-18 09:00:00,18,0
834,11309.39,1,1.0,2013-01-18 09:30:00,18,0
835,11746.63,1,1.0,2013-01-18 10:00:00,18,0
836,12150.14,1,1.0,2013-01-18 10:30:00,18,0
837,12519.05,1,1.0,2013-01-18 11:00:00,18,0
838,12636.48,1,1.0,2013-01-18 11:30:00,18,0
839,12972.33,1,1.0,2013-01-18 12:00:00,18,0
840,13079.22,1,1.0,2013-01-18 12:30:00,18,0
841,13269.38,1,1.0,2013-01-18 13:00:00,18,0
842,13421.29,1,1.0,2013-01-18 13:30:00,18,0
843,13507.53,1,1.0,2013-01-18 14:00:00,18,0
844,13624.48,1,1.0,2013-01-18 14:30:00,18,0
845,13670.75,1,1.0,2013-01-18 15:00:00,18,0
846,13787.85,1,1.0,2013-01-18 15:30:00,18,0
847,13750.09,1,1.0,2013-01-18 16:00:00,19,1
848,13622.05,1,1.0,2013-01-18 16:30:00,19,1
849,13422.89,1,1.0,2013-01-18 17:00:00,19,1
850,12963.06,1,1.0,2013-01-18 17:30:00,19,1
851,12725.22,1,1.0,2013-01-18 18:00:00,19,1
852,12373.57,1,1.0,2013-01-18 18:30:00,19,1
853,12036.01,1,1.0,2013-01-18 19:00:00,19,1
854,11380.6,1,1.0,2013-01-18 19:30:00,19,1
855,10928.28,1,1.0,2013-01-18 20:00:00,19,1
856,10383.57,1,1.0,2013-01-18 20:30:00,19,1
857,9874.78,1,1.0,2013-01-18 21:00:00,19,1
858,9627.19,1,1.0,2013-01-18 21:30:00,19,1
859,9173.37,1,1.0,2013-01-18 22:00:00,19,1
860,8917.14,1,1.0,2013-01-18 22:30:00,19,1
861,8604.66,1,1.0,2013-01-18 23:00:00,19,1
862,8208.98,1,1.0,2013-01-18 23:30:00,19,1
863,7964.55,1,1.0,2013-01-19 00:00:00,19,1
864,7674.51,1,1.0,2013-01-19 00:30:00,19,1
865,7398.22,1,1.0,2013-01-19 01:00:00,19,1
866,7083.72,1,1.0,2013-01-19 01:30:00,19,1
867,6854.24,1,1.0,2013-01-19 02:00:00,19,1
868,6698.2,1,1.0,2013-01-19 02:30:00,19,1
869,6651.62,1,1.0,2013-01-19 03:00:00,19,1
870,6630.83,1,1.0,2013-01-19 03:30:00,19,1
871,6568.97,1,1.0,2013-01-19 04:00:00,19,1
872,6587.73,1,1.0,2013-01-19 04:30:00,19,1
873,6682.04,1,1.0,2013-01-19 05:00:00,19,1
874,6748.52,1,1.0,2013-01-19 05:30:00,19,1
875,6926.56,1,1.0,2013-01-19 06:00:00,19,1
876,7137.51,1,1.0,2013-01-19 06:30:00,19,1
877,7453.08,1,1.0,2013-01-19 07:00:00,19,1
878,7800.16,1,1.0,2013-01-19 07:30:00,19,1
879,8049.5,1,1.0,2013-01-19 08:00:00,19,1
880,8355.57,1,1.0,2013-01-19 08:30:00,19,1
881,8352.19,1,1.0,2013-01-19 09:00:00,19,1
882,8472.97,1,1.0,2013-01-19 09:30:00,19,1
883,8450.97,1,1.0,2013-01-19 10:00:00,19,1
884,8497.5,1,1.0,2013-01-19 10:30:00,19,1
885,8502.22,1,1.0,2013-01-19 11:00:00,19,1
886,8408.16,1,1.0,2013-01-19 11:30:00,19,1
887,8320.27,1,1.0,2013-01-19 12:00:00,19,1
888,8225.74,1,1.0,2013-01-19 12:30:00,19,1
889,8203.41,1,1.0,2013-01-19 13:00:00,19,1
890,8106.79,1,1.0,2013-01-19 13:30:00,19,1
891,8086.98,1,1.0,2013-01-19 14:00:00,19,1
892,8063.78,1,1.0,2013-01-19 14:30:00,19,1
893,8033.18,1,1.0,2013-01-19 15:00:00,19,1
894,8091.56,1,1.0,2013-01-19 15:30:00,20,0
895,8083.1,1,1.0,2013-01-19 16:00:00,20,0
896,7981.58,1,1.0,2013-01-19 16:30:00,20,0
897,8012.44,1,1.0,2013-01-19 17:00:00,20,0
898,7984.42,1,1.0,2013-01-19 17:30:00,20,0
899,7918.15,1,1.0,2013-01-19 18:00:00,20,0
900,7852.59,1,1.0,2013-01-19 18:30:00,20,0
901,7759.29,1,1.0,2013-01-19 19:00:00,20,0
902,7768.72,1,1.0,2013-01-19 19:30:00,20,0
903,7750.49,1,1.0,2013-01-19 20:00:00,20,0
904,7655.98,1,1.0,2013-01-19 20:30:00,20,0
905,7552.71,1,1.0,2013-01-19 21:00:00,20,0
906,7194.38,1,1.0,2013-01-19 21:30:00,20,0
907,7099.49,1,1.0,2013-01-19 22:00:00,20,0
908,7188.51,1,1.0,2013-01-19 22:30:00,20,0
909,7136.4,1,1.0,2013-01-19 23:00:00,20,0
910,6958.01,1,1.0,2013-01-19 23:30:00,20,0
911,6832.62,1,1.0,2013-01-20 00:00:00,20,0
912,6640.25,1,1.0,2013-01-20 00:30:00,20,0
913,6500.9,1,1.0,2013-01-20 01:00:00,20,0
914,6252.33,1,1.0,2013-01-20 01:30:00,20,0
915,6099.04,1,1.0,2013-01-20 02:00:00,20,0
916,5959.58,1,1.0,2013-01-20 02:30:00,20,0
917,5929.1,1,1.0,2013-01-20 03:00:00,20,0
918,5899.7,1,1.0,2013-01-20 03:30:00,20,0
919,5899.23,1,1.0,2013-01-20 04:00:00,20,0
920,5959.39,1,1.0,2013-01-20 04:30:00,20,0
921,6035.23,1,1.0,2013-01-20 05:00:00,20,0
922,6100.38,1,1.0,2013-01-20 05:30:00,20,0
923,6160.0,1,1.0,2013-01-20 06:00:00,20,0
924,6351.96,1,1.0,2013-01-20 06:30:00,20,0
925,6653.18,1,1.0,2013-01-20 07:00:00,20,0
926,6929.89,1,1.0,2013-01-20 07:30:00,20,0
927,7218.54,1,1.0,2013-01-20 08:00:00,20,0
928,7477.42,1,1.0,2013-01-20 08:30:00,20,0
929,7660.23,1,1.0,2013-01-20 09:00:00,20,0
